"label","level","id","title_long","title","label_logits","label_nologits"
"FodderHerb_X_RFD_lo",3,729,"FodderHerb>>FodderHerb_X>>FodderHerb_X_RFD_lo","Logit: NA","FodderHerb_X_RFD_lo: NA","FodderHerb_X_RFD_lo"
"FodderHerb_X_IRR_lo",3,730,"FodderHerb>>FodderHerb_X>>FodderHerb_X_IRR_lo","Logit: NA","FodderHerb_X_IRR_lo: NA","FodderHerb_X_IRR_lo"
"FodderHerb_X_IRR_hi_Peat",3,731,"FodderHerb>>FodderHerb_X>>FodderHerb_X_IRR_hi_Peat","Logit: NA","FodderHerb_X_IRR_hi_Peat: NA","FodderHerb_X_IRR_hi_Peat"
"FodderHerb_X_IRR_lo_Peat",3,732,"FodderHerb>>FodderHerb_X>>FodderHerb_X_IRR_lo_Peat","Logit: NA","FodderHerb_X_IRR_lo_Peat: NA","FodderHerb_X_IRR_lo_Peat"
"FodderHerb_X_RFD_hi_Peat",3,733,"FodderHerb>>FodderHerb_X>>FodderHerb_X_RFD_hi_Peat","Logit: NA","FodderHerb_X_RFD_hi_Peat: NA","FodderHerb_X_RFD_hi_Peat"
"FodderHerb_X_RFD_lo_Peat",3,734,"FodderHerb>>FodderHerb_X>>FodderHerb_X_RFD_lo_Peat","Logit: NA","FodderHerb_X_RFD_lo_Peat: NA","FodderHerb_X_RFD_lo_Peat"
"gas pipeline",3,735,"gas pipeline>>gas pipeline>>gas pipeline","Logit: NA","gas pipeline: NA","gas pipeline"
"biomass gasification",3,736,"gas processing>>biomass gasification>>biomass gasification","Logit: NA","biomass gasification: NA","biomass gasification"
"coal gasification",3,737,"gas processing>>coal gasification>>coal gasification","Logit: NA","coal gasification: NA","coal gasification"
"natural gas",3,738,"gas processing>>natural gas>>natural gas","Logit: NA","natural gas: NA","natural gas"
"biomass to H2",3,739,"H2 central production>>biomass>>biomass to H2","Logit: NA","biomass to H2: NA","biomass to H2"
"coal chemical",3,740,"H2 central production>>coal>>coal chemical","Logit: NA","coal chemical: NA","coal chemical"
"electrolysis",3,741,"H2 central production>>electricity>>electrolysis","Logit: NA","electrolysis: NA","electrolysis"
"natural gas steam reforming",3,742,"H2 central production>>gas>>natural gas steam reforming","Logit: NA","natural gas steam reforming: NA","natural gas steam reforming"
"thermal splitting",3,743,"H2 central production>>nuclear>>thermal splitting","Logit: NA","thermal splitting: NA","thermal splitting"
"electrolysis",3,744,"H2 central production>>solar>>electrolysis","Logit: NA","electrolysis: NA","electrolysis"
"electrolysis",3,745,"H2 central production>>wind>>electrolysis","Logit: NA","electrolysis: NA","electrolysis"
"H2 distribution",3,746,"H2 distribution>>H2 distribution>>H2 distribution","Logit: NA","H2 distribution: NA","H2 distribution"
"H2 distribution",3,747,"H2 enduse>>H2 distribution>>H2 distribution","Logit: NA","H2 distribution: NA","H2 distribution"
"H2 forecourt production",3,748,"H2 enduse>>H2 forecourt production>>H2 forecourt production","Logit: NA","H2 forecourt production: NA","H2 forecourt production"
"electrolysis",3,749,"H2 forecourt production>>electricity>>electrolysis","Logit: NA","electrolysis: NA","electrolysis"
"natural gas steam reforming",3,750,"H2 forecourt production>>gas>>natural gas steam reforming","Logit: NA","natural gas steam reforming: NA","natural gas steam reforming"
"biomass",3,751,"industrial energy use>>biomass>>biomass","Logit: NA","biomass: NA","biomass"
"biomass cogen",3,752,"industrial energy use>>biomass>>biomass cogen","Logit: NA","biomass cogen: NA","biomass cogen"
"coal",3,753,"industrial energy use>>coal>>coal","Logit: NA","coal: NA","coal"
"electricity",3,754,"industrial energy use>>electricity>>electricity","Logit: NA","electricity: NA","electricity"
"gas",3,755,"industrial energy use>>gas>>gas","Logit: NA","gas: NA","gas"
"hydrogen",3,756,"industrial energy use>>hydrogen>>hydrogen","Logit: NA","hydrogen: NA","hydrogen"
"hydrogen cogen",3,757,"industrial energy use>>hydrogen>>hydrogen cogen","Logit: NA","hydrogen cogen: NA","hydrogen cogen"
"refined liquids",3,758,"industrial energy use>>refined liquids>>refined liquids","Logit: NA","refined liquids: NA","refined liquids"
"gas",3,759,"industrial feedstocks>>gas>>gas","Logit: NA","gas: NA","gas"
"refined liquids",3,760,"industrial feedstocks>>refined liquids>>refined liquids","Logit: NA","refined liquids: NA","refined liquids"
"industry",3,761,"industry>>industry>>industry","Logit: NA","industry: NA","industry"
"MiscCrop_X_IRR_hi",3,762,"MiscCrop>>MiscCrop_X>>MiscCrop_X_IRR_hi","Logit: NA","MiscCrop_X_IRR_hi: NA","MiscCrop_X_IRR_hi"
"MiscCrop_X_IRR_lo",3,763,"MiscCrop>>MiscCrop_X>>MiscCrop_X_IRR_lo","Logit: NA","MiscCrop_X_IRR_lo: NA","MiscCrop_X_IRR_lo"
"MiscCrop_X_RFD_hi",3,764,"MiscCrop>>MiscCrop_X>>MiscCrop_X_RFD_hi","Logit: NA","MiscCrop_X_RFD_hi: NA","MiscCrop_X_RFD_hi"
"MiscCrop_X_RFD_lo",3,765,"MiscCrop>>MiscCrop_X>>MiscCrop_X_RFD_lo","Logit: NA","MiscCrop_X_RFD_lo: NA","MiscCrop_X_RFD_lo"
"MiscCrop_X_IRR_hi_Peat",3,766,"MiscCrop>>MiscCrop_X>>MiscCrop_X_IRR_hi_Peat","Logit: NA","MiscCrop_X_IRR_hi_Peat: NA","MiscCrop_X_IRR_hi_Peat"
"MiscCrop_X_IRR_lo_Peat",3,767,"MiscCrop>>MiscCrop_X>>MiscCrop_X_IRR_lo_Peat","Logit: NA","MiscCrop_X_IRR_lo_Peat: NA","MiscCrop_X_IRR_lo_Peat"
"MiscCrop_X_RFD_hi_Peat",3,768,"MiscCrop>>MiscCrop_X>>MiscCrop_X_RFD_hi_Peat","Logit: NA","MiscCrop_X_RFD_hi_Peat: NA","MiscCrop_X_RFD_hi_Peat"
"MiscCrop_X_RFD_lo_Peat",3,769,"MiscCrop>>MiscCrop_X>>MiscCrop_X_RFD_lo_Peat","Logit: NA","MiscCrop_X_RFD_lo_Peat: NA","MiscCrop_X_RFD_lo_Peat"
"gas",3,770,"N fertilizer>>gas>>gas","Logit: NA","gas: NA","gas"
"refined liquids",3,771,"N fertilizer>>refined liquids>>refined liquids","Logit: NA","refined liquids: NA","refined liquids"
"OilCrop_X_IRR_hi",3,772,"OilCrop>>OilCrop_X>>OilCrop_X_IRR_hi","Logit: NA","OilCrop_X_IRR_hi: NA","OilCrop_X_IRR_hi"
"OilCrop_X_IRR_lo",3,773,"OilCrop>>OilCrop_X>>OilCrop_X_IRR_lo","Logit: NA","OilCrop_X_IRR_lo: NA","OilCrop_X_IRR_lo"
"OilCrop_X_RFD_hi",3,774,"OilCrop>>OilCrop_X>>OilCrop_X_RFD_hi","Logit: NA","OilCrop_X_RFD_hi: NA","OilCrop_X_RFD_hi"
"OilCrop_X_RFD_lo",3,775,"OilCrop>>OilCrop_X>>OilCrop_X_RFD_lo","Logit: NA","OilCrop_X_RFD_lo: NA","OilCrop_X_RFD_lo"
"OilCrop_X_RFD_hi_Peat",3,776,"OilCrop>>OilCrop_X>>OilCrop_X_RFD_hi_Peat","Logit: NA","OilCrop_X_RFD_hi_Peat: NA","OilCrop_X_RFD_hi_Peat"
"OilCrop_X_RFD_lo_Peat",3,777,"OilCrop>>OilCrop_X>>OilCrop_X_RFD_lo_Peat","Logit: NA","OilCrop_X_RFD_lo_Peat: NA","OilCrop_X_RFD_lo_Peat"
"OilCrop_X_IRR_hi_Peat",3,778,"OilCrop>>OilCrop_X>>OilCrop_X_IRR_hi_Peat","Logit: NA","OilCrop_X_IRR_hi_Peat: NA","OilCrop_X_IRR_hi_Peat"
"OilCrop_X_IRR_lo_Peat",3,779,"OilCrop>>OilCrop_X>>OilCrop_X_IRR_lo_Peat","Logit: NA","OilCrop_X_IRR_lo_Peat: NA","OilCrop_X_IRR_lo_Peat"
"OtherGrain_X_IRR_hi",3,780,"OtherGrain>>OtherGrain_X>>OtherGrain_X_IRR_hi","Logit: NA","OtherGrain_X_IRR_hi: NA","OtherGrain_X_IRR_hi"
"OtherGrain_X_IRR_lo",3,781,"OtherGrain>>OtherGrain_X>>OtherGrain_X_IRR_lo","Logit: NA","OtherGrain_X_IRR_lo: NA","OtherGrain_X_IRR_lo"
"OtherGrain_X_RFD_hi",3,782,"OtherGrain>>OtherGrain_X>>OtherGrain_X_RFD_hi","Logit: NA","OtherGrain_X_RFD_hi: NA","OtherGrain_X_RFD_hi"
"OtherGrain_X_RFD_lo",3,783,"OtherGrain>>OtherGrain_X>>OtherGrain_X_RFD_lo","Logit: NA","OtherGrain_X_RFD_lo: NA","OtherGrain_X_RFD_lo"
"OtherGrain_X_RFD_hi_Peat",3,784,"OtherGrain>>OtherGrain_X>>OtherGrain_X_RFD_hi_Peat","Logit: NA","OtherGrain_X_RFD_hi_Peat: NA","OtherGrain_X_RFD_hi_Peat"
"OtherGrain_X_RFD_lo_Peat",3,785,"OtherGrain>>OtherGrain_X>>OtherGrain_X_RFD_lo_Peat","Logit: NA","OtherGrain_X_RFD_lo_Peat: NA","OtherGrain_X_RFD_lo_Peat"
"OtherGrain_X_IRR_hi_Peat",3,786,"OtherGrain>>OtherGrain_X>>OtherGrain_X_IRR_hi_Peat","Logit: NA","OtherGrain_X_IRR_hi_Peat: NA","OtherGrain_X_IRR_hi_Peat"
"OtherGrain_X_IRR_lo_Peat",3,787,"OtherGrain>>OtherGrain_X>>OtherGrain_X_IRR_lo_Peat","Logit: NA","OtherGrain_X_IRR_lo_Peat: NA","OtherGrain_X_IRR_lo_Peat"
"PalmFruit_X_RFD_hi",3,788,"PalmFruit>>PalmFruit_X>>PalmFruit_X_RFD_hi","Logit: NA","PalmFruit_X_RFD_hi: NA","PalmFruit_X_RFD_hi"
"PalmFruit_X_RFD_lo",3,789,"PalmFruit>>PalmFruit_X>>PalmFruit_X_RFD_lo","Logit: NA","PalmFruit_X_RFD_lo: NA","PalmFruit_X_RFD_lo"
"biomass",3,790,"process heat cement>>biomass>>biomass","Logit: NA","biomass: NA","biomass"
"coal",3,791,"process heat cement>>coal>>coal","Logit: NA","coal: NA","coal"
"gas",3,792,"process heat cement>>gas>>gas","Logit: NA","gas: NA","gas"
"refined liquids",3,793,"process heat cement>>refined liquids>>refined liquids","Logit: NA","refined liquids: NA","refined liquids"
"Rapeseed_X_RFD_hi",3,794,"Rapeseed>>Rapeseed_X>>Rapeseed_X_RFD_hi","Logit: NA","Rapeseed_X_RFD_hi: NA","Rapeseed_X_RFD_hi"
"Rapeseed_X_RFD_lo",3,795,"Rapeseed>>Rapeseed_X>>Rapeseed_X_RFD_lo","Logit: NA","Rapeseed_X_RFD_lo: NA","Rapeseed_X_RFD_lo"
"Rapeseed_X_RFD_hi_Peat",3,796,"Rapeseed>>Rapeseed_X>>Rapeseed_X_RFD_hi_Peat","Logit: NA","Rapeseed_X_RFD_hi_Peat: NA","Rapeseed_X_RFD_hi_Peat"
"Rapeseed_X_RFD_lo_Peat",3,797,"Rapeseed>>Rapeseed_X>>Rapeseed_X_RFD_lo_Peat","Logit: NA","Rapeseed_X_RFD_lo_Peat: NA","Rapeseed_X_RFD_lo_Peat"
"refined oil",3,798,"refined liquids enduse>>refined oil>>refined oil","Logit: NA","refined oil: NA","refined oil"
"corn ethanol",3,799,"refined liquids gasoline pool>>ethanol>>corn ethanol","Logit: NA","corn ethanol: NA","corn ethanol"
"sugar cane ethanol",3,800,"refined liquids gasoline pool>>ethanol>>sugar cane ethanol","Logit: NA","sugar cane ethanol: NA","sugar cane ethanol"
"refining",3,801,"refined liquids gasoline pool>>refining>>refining","Logit: NA","refining: NA","refining"
"refined liquids industrial",3,802,"refined liquids industrial>>refined liquids industrial>>refined liquids industrial","Logit: NA","refined liquids industrial: NA","refined liquids industrial"
"coal to liquids",3,803,"refining>>coal to liquids>>coal to liquids","Logit: NA","coal to liquids: NA","coal to liquids"
"gas to liquids",3,804,"refining>>gas to liquids>>gas to liquids","Logit: NA","gas to liquids: NA","gas to liquids"
"oil refining",3,805,"refining>>oil refining>>oil refining","Logit: NA","oil refining: NA","oil refining"
"regional biomass",3,806,"regional biomass>>regional biomass>>regional biomass","Logit: NA","regional biomass: NA","regional biomass"
"regional coal",3,807,"regional coal>>regional coal>>regional coal","Logit: NA","regional coal: NA","regional coal"
"domestic corn ethanol",3,808,"regional corn ethanol>>domestic corn ethanol>>domestic corn ethanol","Logit: NA","domestic corn ethanol: NA","domestic corn ethanol"
"imported corn ethanol",3,809,"regional corn ethanol>>imported corn ethanol>>imported corn ethanol","Logit: NA","imported corn ethanol: NA","imported corn ethanol"
"regional natural gas",3,810,"regional natural gas>>regional natural gas>>regional natural gas","Logit: NA","regional natural gas: NA","regional natural gas"
"crude oil",3,811,"regional oil>>crude oil>>crude oil","Logit: NA","crude oil: NA","crude oil"
"unconventional oil",3,812,"regional oil>>unconventional oil>>unconventional oil","Logit: NA","unconventional oil: NA","unconventional oil"
"domestic refined oil",3,813,"regional refined oil>>domestic refined oil>>domestic refined oil","Logit: NA","domestic refined oil: NA","domestic refined oil"
"imported refined oil",3,814,"regional refined oil>>imported refined oil>>imported refined oil","Logit: NA","imported refined oil: NA","imported refined oil"
"imported sugar cane ethanol",3,815,"regional sugar cane ethanol>>imported sugar cane ethanol>>imported sugar cane ethanol","Logit: NA","imported sugar cane ethanol: NA","imported sugar cane ethanol"
"electricity",3,816,"resid cooling>>electricity>>electricity","Logit: NA","electricity: NA","electricity"
"traditional biomass",3,817,"resid heating>>traditional biomass>>traditional biomass","Logit: NA","traditional biomass: NA","traditional biomass"
"biomass",3,818,"resid others>>biomass>>biomass","Logit: NA","biomass: NA","biomass"
"coal",3,819,"resid others>>coal>>coal","Logit: NA","coal: NA","coal"
"electricity",3,820,"resid others>>electricity>>electricity","Logit: NA","electricity: NA","electricity"
"refined liquids",3,821,"resid others>>refined liquids>>refined liquids","Logit: NA","refined liquids: NA","refined liquids"
"traditional biomass",3,822,"resid others>>traditional biomass>>traditional biomass","Logit: NA","traditional biomass: NA","traditional biomass"
"Rice_X_IRR_hi",3,823,"Rice>>Rice_X>>Rice_X_IRR_hi","Logit: NA","Rice_X_IRR_hi: NA","Rice_X_IRR_hi"
"Rice_X_IRR_lo",3,824,"Rice>>Rice_X>>Rice_X_IRR_lo","Logit: NA","Rice_X_IRR_lo: NA","Rice_X_IRR_lo"
"Rice_X_RFD_hi",3,825,"Rice>>Rice_X>>Rice_X_RFD_hi","Logit: NA","Rice_X_RFD_hi: NA","Rice_X_RFD_hi"
"Rice_X_RFD_lo",3,826,"Rice>>Rice_X>>Rice_X_RFD_lo","Logit: NA","Rice_X_RFD_lo: NA","Rice_X_RFD_lo"
"Rice_X_IRR_hi_Peat",3,827,"Rice>>Rice_X>>Rice_X_IRR_hi_Peat","Logit: NA","Rice_X_IRR_hi_Peat: NA","Rice_X_IRR_hi_Peat"
"Rice_X_IRR_lo_Peat",3,828,"Rice>>Rice_X>>Rice_X_IRR_lo_Peat","Logit: NA","Rice_X_IRR_lo_Peat: NA","Rice_X_IRR_lo_Peat"
"Rice_X_RFD_hi_Peat",3,829,"Rice>>Rice_X>>Rice_X_RFD_hi_Peat","Logit: NA","Rice_X_RFD_hi_Peat: NA","Rice_X_RFD_hi_Peat"
"Rice_X_RFD_lo_Peat",3,830,"Rice>>Rice_X>>Rice_X_RFD_lo_Peat","Logit: NA","Rice_X_RFD_lo_Peat: NA","Rice_X_RFD_lo_Peat"
"RootTuber_X_IRR_hi",3,831,"RootTuber>>RootTuber_X>>RootTuber_X_IRR_hi","Logit: NA","RootTuber_X_IRR_hi: NA","RootTuber_X_IRR_hi"
"RootTuber_X_IRR_lo",3,832,"RootTuber>>RootTuber_X>>RootTuber_X_IRR_lo","Logit: NA","RootTuber_X_IRR_lo: NA","RootTuber_X_IRR_lo"
"RootTuber_X_RFD_hi",3,833,"RootTuber>>RootTuber_X>>RootTuber_X_RFD_hi","Logit: NA","RootTuber_X_RFD_hi: NA","RootTuber_X_RFD_hi"
"RootTuber_X_RFD_lo",3,834,"RootTuber>>RootTuber_X>>RootTuber_X_RFD_lo","Logit: NA","RootTuber_X_RFD_lo: NA","RootTuber_X_RFD_lo"
"RootTuber_X_RFD_hi_Peat",3,835,"RootTuber>>RootTuber_X>>RootTuber_X_RFD_hi_Peat","Logit: NA","RootTuber_X_RFD_hi_Peat: NA","RootTuber_X_RFD_hi_Peat"
"RootTuber_X_RFD_lo_Peat",3,836,"RootTuber>>RootTuber_X>>RootTuber_X_RFD_lo_Peat","Logit: NA","RootTuber_X_RFD_lo_Peat: NA","RootTuber_X_RFD_lo_Peat"
"RootTuber_X_IRR_hi_Peat",3,837,"RootTuber>>RootTuber_X>>RootTuber_X_IRR_hi_Peat","Logit: NA","RootTuber_X_IRR_hi_Peat: NA","RootTuber_X_IRR_hi_Peat"
"RootTuber_X_IRR_lo_Peat",3,838,"RootTuber>>RootTuber_X>>RootTuber_X_IRR_lo_Peat","Logit: NA","RootTuber_X_IRR_lo_Peat: NA","RootTuber_X_IRR_lo_Peat"
"Soybean_X_RFD_hi",3,839,"Soybean>>Soybean_X>>Soybean_X_RFD_hi","Logit: NA","Soybean_X_RFD_hi: NA","Soybean_X_RFD_hi"
"Soybean_X_RFD_lo",3,840,"Soybean>>Soybean_X>>Soybean_X_RFD_lo","Logit: NA","Soybean_X_RFD_lo: NA","Soybean_X_RFD_lo"
"Soybean_X_IRR_hi",3,841,"Soybean>>Soybean_X>>Soybean_X_IRR_hi","Logit: NA","Soybean_X_IRR_hi: NA","Soybean_X_IRR_hi"
"Soybean_X_IRR_lo",3,842,"Soybean>>Soybean_X>>Soybean_X_IRR_lo","Logit: NA","Soybean_X_IRR_lo: NA","Soybean_X_IRR_lo"
"Soybean_X_RFD_hi_Peat",3,843,"Soybean>>Soybean_X>>Soybean_X_RFD_hi_Peat","Logit: NA","Soybean_X_RFD_hi_Peat: NA","Soybean_X_RFD_hi_Peat"
"Soybean_X_IRR_hi_Peat",3,844,"Soybean>>Soybean_X>>Soybean_X_IRR_hi_Peat","Logit: NA","Soybean_X_IRR_hi_Peat: NA","Soybean_X_IRR_hi_Peat"
"Soybean_X_IRR_lo_Peat",3,845,"Soybean>>Soybean_X>>Soybean_X_IRR_lo_Peat","Logit: NA","Soybean_X_IRR_lo_Peat: NA","Soybean_X_IRR_lo_Peat"
"Soybean_X_RFD_lo_Peat",3,846,"Soybean>>Soybean_X>>Soybean_X_RFD_lo_Peat","Logit: NA","Soybean_X_RFD_lo_Peat: NA","Soybean_X_RFD_lo_Peat"
"SugarCrop_X_RFD_hi",3,847,"SugarCrop>>SugarCrop_X>>SugarCrop_X_RFD_hi","Logit: NA","SugarCrop_X_RFD_hi: NA","SugarCrop_X_RFD_hi"
"SugarCrop_X_RFD_lo",3,848,"SugarCrop>>SugarCrop_X>>SugarCrop_X_RFD_lo","Logit: NA","SugarCrop_X_RFD_lo: NA","SugarCrop_X_RFD_lo"
"SugarCrop_X_RFD_hi_Peat",3,849,"SugarCrop>>SugarCrop_X>>SugarCrop_X_RFD_hi_Peat","Logit: NA","SugarCrop_X_RFD_hi_Peat: NA","SugarCrop_X_RFD_hi_Peat"
"SugarCrop_X_IRR_hi",3,850,"SugarCrop>>SugarCrop_X>>SugarCrop_X_IRR_hi","Logit: NA","SugarCrop_X_IRR_hi: NA","SugarCrop_X_IRR_hi"
"SugarCrop_X_IRR_lo",3,851,"SugarCrop>>SugarCrop_X>>SugarCrop_X_IRR_lo","Logit: NA","SugarCrop_X_IRR_lo: NA","SugarCrop_X_IRR_lo"
"SugarCrop_X_IRR_hi_Peat",3,852,"SugarCrop>>SugarCrop_X>>SugarCrop_X_IRR_hi_Peat","Logit: NA","SugarCrop_X_IRR_hi_Peat: NA","SugarCrop_X_IRR_hi_Peat"
"SugarCrop_X_IRR_lo_Peat",3,853,"SugarCrop>>SugarCrop_X>>SugarCrop_X_IRR_lo_Peat","Logit: NA","SugarCrop_X_IRR_lo_Peat: NA","SugarCrop_X_IRR_lo_Peat"
"SugarCrop_X_RFD_lo_Peat",3,854,"SugarCrop>>SugarCrop_X>>SugarCrop_X_RFD_lo_Peat","Logit: NA","SugarCrop_X_RFD_lo_Peat: NA","SugarCrop_X_RFD_lo_Peat"
"domestic biomass",3,855,"total biomass>>domestic biomass>>domestic biomass","Logit: NA","domestic biomass: NA","domestic biomass"
"imported biomass",3,856,"total biomass>>imported biomass>>imported biomass","Logit: NA","imported biomass: NA","imported biomass"
"BEV",3,857,"trn_aviation_intl>>International Aviation>>BEV","Logit: NA","BEV: NA","BEV"
"Hydrogen",3,858,"trn_aviation_intl>>International Aviation>>Hydrogen","Logit: NA","Hydrogen: NA","Hydrogen"
"Liquids",3,859,"trn_aviation_intl>>International Aviation>>Liquids","Logit: NA","Liquids: NA","Liquids"
"BEV",3,860,"trn_freight>>Domestic Ship>>BEV","Logit: NA","BEV: NA","BEV"
"FCEV",3,861,"trn_freight>>Domestic Ship>>FCEV","Logit: NA","FCEV: NA","FCEV"
"Hybrid Liquids",3,862,"trn_freight>>Domestic Ship>>Hybrid Liquids","Logit: NA","Hybrid Liquids: NA","Hybrid Liquids"
"Liquids",3,863,"trn_freight>>Domestic Ship>>Liquids","Logit: NA","Liquids: NA","Liquids"
"BEV",3,864,"trn_freight>>Freight Rail>>BEV","Logit: NA","BEV: NA","BEV"
"Coal",3,865,"trn_freight>>Freight Rail>>Coal","Logit: NA","Coal: NA","Coal"
"Electric",3,866,"trn_freight>>Freight Rail>>Electric","Logit: NA","Electric: NA","Electric"
"FCEV",3,867,"trn_freight>>Freight Rail>>FCEV","Logit: NA","FCEV: NA","FCEV"
"Hybrid Liquids",3,868,"trn_freight>>Freight Rail>>Hybrid Liquids","Logit: NA","Hybrid Liquids: NA","Hybrid Liquids"
"Liquids",3,869,"trn_freight>>Freight Rail>>Liquids","Logit: NA","Liquids: NA","Liquids"
"BEV",3,870,"trn_freight_road>>Heavy truck>>BEV","Logit: NA","BEV: NA","BEV"
"FCEV",3,871,"trn_freight_road>>Heavy truck>>FCEV","Logit: NA","FCEV: NA","FCEV"
"Hybrid Liquids",3,872,"trn_freight_road>>Heavy truck>>Hybrid Liquids","Logit: NA","Hybrid Liquids: NA","Hybrid Liquids"
"Liquids",3,873,"trn_freight_road>>Heavy truck>>Liquids","Logit: NA","Liquids: NA","Liquids"
"NG",3,874,"trn_freight_road>>Heavy truck>>NG","Logit: NA","NG: NA","NG"
"BEV",3,875,"trn_freight_road>>Light truck>>BEV","Logit: NA","BEV: NA","BEV"
"FCEV",3,876,"trn_freight_road>>Light truck>>FCEV","Logit: NA","FCEV: NA","FCEV"
"Hybrid Liquids",3,877,"trn_freight_road>>Light truck>>Hybrid Liquids","Logit: NA","Hybrid Liquids: NA","Hybrid Liquids"
"Liquids",3,878,"trn_freight_road>>Light truck>>Liquids","Logit: NA","Liquids: NA","Liquids"
"NG",3,879,"trn_freight_road>>Light truck>>NG","Logit: NA","NG: NA","NG"
"BEV",3,880,"trn_freight_road>>Medium truck>>BEV","Logit: NA","BEV: NA","BEV"
"FCEV",3,881,"trn_freight_road>>Medium truck>>FCEV","Logit: NA","FCEV: NA","FCEV"
"Hybrid Liquids",3,882,"trn_freight_road>>Medium truck>>Hybrid Liquids","Logit: NA","Hybrid Liquids: NA","Hybrid Liquids"
"Liquids",3,883,"trn_freight_road>>Medium truck>>Liquids","Logit: NA","Liquids: NA","Liquids"
"NG",3,884,"trn_freight_road>>Medium truck>>NG","Logit: NA","NG: NA","NG"
"Cycle",3,885,"trn_pass>>Cycle>>Cycle","Logit: NA","Cycle: NA","Cycle"
"BEV",3,886,"trn_pass>>Domestic Aviation>>BEV","Logit: NA","BEV: NA","BEV"
"Hydrogen",3,887,"trn_pass>>Domestic Aviation>>Hydrogen","Logit: NA","Hydrogen: NA","Hydrogen"
"Liquids",3,888,"trn_pass>>Domestic Aviation>>Liquids","Logit: NA","Liquids: NA","Liquids"
"Electric",3,889,"trn_pass>>HSR>>Electric","Logit: NA","Electric: NA","Electric"
"Electric",3,890,"trn_pass>>Passenger Rail>>Electric","Logit: NA","Electric: NA","Electric"
"Liquids",3,891,"trn_pass>>Passenger Rail>>Liquids","Logit: NA","Liquids: NA","Liquids"
"Walk",3,892,"trn_pass>>Walk>>Walk","Logit: NA","Walk: NA","Walk"
"BEV",3,893,"trn_pass_road>>Bus>>BEV","Logit: NA","BEV: NA","BEV"
"FCEV",3,894,"trn_pass_road>>Bus>>FCEV","Logit: NA","FCEV: NA","FCEV"
"Hybrid Liquids",3,895,"trn_pass_road>>Bus>>Hybrid Liquids","Logit: NA","Hybrid Liquids: NA","Hybrid Liquids"
"Liquids",3,896,"trn_pass_road>>Bus>>Liquids","Logit: NA","Liquids: NA","Liquids"
"NG",3,897,"trn_pass_road>>Bus>>NG","Logit: NA","NG: NA","NG"
"BEV",3,898,"trn_pass_road_LDV>>2W and 3W>>BEV","Logit: NA","BEV: NA","BEV"
"Liquids",3,899,"trn_pass_road_LDV>>2W and 3W>>Liquids","Logit: NA","Liquids: NA","Liquids"
"BEV",3,900,"trn_pass_road_LDV_4W>>Car>>BEV","Logit: NA","BEV: NA","BEV"
"FCEV",3,901,"trn_pass_road_LDV_4W>>Car>>FCEV","Logit: NA","FCEV: NA","FCEV"
"Hybrid Liquids",3,902,"trn_pass_road_LDV_4W>>Car>>Hybrid Liquids","Logit: NA","Hybrid Liquids: NA","Hybrid Liquids"
"Liquids",3,903,"trn_pass_road_LDV_4W>>Car>>Liquids","Logit: NA","Liquids: NA","Liquids"
"NG",3,904,"trn_pass_road_LDV_4W>>Car>>NG","Logit: NA","NG: NA","NG"
"BEV",3,905,"trn_pass_road_LDV_4W>>Large Car and Truck>>BEV","Logit: NA","BEV: NA","BEV"
"FCEV",3,906,"trn_pass_road_LDV_4W>>Large Car and Truck>>FCEV","Logit: NA","FCEV: NA","FCEV"
"Hybrid Liquids",3,907,"trn_pass_road_LDV_4W>>Large Car and Truck>>Hybrid Liquids","Logit: NA","Hybrid Liquids: NA","Hybrid Liquids"
"Liquids",3,908,"trn_pass_road_LDV_4W>>Large Car and Truck>>Liquids","Logit: NA","Liquids: NA","Liquids"
"NG",3,909,"trn_pass_road_LDV_4W>>Large Car and Truck>>NG","Logit: NA","NG: NA","NG"
"BEV",3,910,"trn_pass_road_LDV_4W>>Mini Car>>BEV","Logit: NA","BEV: NA","BEV"
"FCEV",3,911,"trn_pass_road_LDV_4W>>Mini Car>>FCEV","Logit: NA","FCEV: NA","FCEV"
"Hybrid Liquids",3,912,"trn_pass_road_LDV_4W>>Mini Car>>Hybrid Liquids","Logit: NA","Hybrid Liquids: NA","Hybrid Liquids"
"Liquids",3,913,"trn_pass_road_LDV_4W>>Mini Car>>Liquids","Logit: NA","Liquids: NA","Liquids"
"NG",3,914,"trn_pass_road_LDV_4W>>Mini Car>>NG","Logit: NA","NG: NA","NG"
"BEV",3,915,"trn_shipping_intl>>International Ship>>BEV","Logit: NA","BEV: NA","BEV"
"FCEV",3,916,"trn_shipping_intl>>International Ship>>FCEV","Logit: NA","FCEV: NA","FCEV"
"Hybrid Liquids",3,917,"trn_shipping_intl>>International Ship>>Hybrid Liquids","Logit: NA","Hybrid Liquids: NA","Hybrid Liquids"
"Liquids",3,918,"trn_shipping_intl>>International Ship>>Liquids","Logit: NA","Liquids: NA","Liquids"
"unconventional oil production",3,919,"unconventional oil production>>unconventional oil production>>unconventional oil production","Logit: NA","unconventional oil production: NA","unconventional oil production"
"Wheat_X_RFD_hi",3,920,"Wheat>>Wheat_X>>Wheat_X_RFD_hi","Logit: NA","Wheat_X_RFD_hi: NA","Wheat_X_RFD_hi"
